employee_idx,feature,shap_value
153,Gender_Male,-0.005403955467045307
153,JobRole_Human Resources,-0.0005223079933784902
153,JobRole_Laboratory Technician,0.023013826459646225
153,JobRole_Manager,-0.0007965011172927916
153,JobRole_Manufacturing Director,-0.00500250281766057
153,JobRole_Research Director,-0.0033432980999350548
153,JobRole_Research Scientist,-0.004651918541640043
153,JobRole_Sales Executive,0.001677779364399612
153,JobRole_Sales Representative,-0.0028488680254667997
153,MaritalStatus_Married,0.0003498847072478384
153,MaritalStatus_Single,-0.004053070209920406
153,OverTime_Yes,-0.015999143943190575
154,Age,-0.007472030818462372
154,DailyRate,-0.007578268181532621
154,DistanceFromHome,-0.010078654624521732
154,Education,-0.008425568230450153
154,EnvironmentSatisfaction,-0.004020385444164276
154,HourlyRate,-0.0009147978853434324
154,JobInvolvement,-0.01172268483787775
154,JobLevel,0.003193007316440344
154,JobSatisfaction,0.0054223802872002125
154,MonthlyIncome,-0.004430807661265135
154,MonthlyRate,-0.008589714765548706
154,NumCompaniesWorked,-0.007147530559450388
154,PercentSalaryHike,-0.027435077354311943
154,PerformanceRating,-0.0010213280329480767
154,RelationshipSatisfaction,0.008281172253191471
154,StockOptionLevel,0.0006660365615971386
154,TotalWorkingYears,-0.006227867212146521
154,TrainingTimesLastYear,-0.007382422685623169
154,WorkLifeBalance,-0.008966946043074131
154,YearsAtCompany,-0.006037421058863401
154,YearsInCurrentRole,0.0020772686693817377
154,YearsSinceLastPromotion,0.002478010719642043
154,YearsWithCurrManager,0.0016447409288957715
154,BusinessTravel_Travel_Frequently,0.04874252527952194
154,BusinessTravel_Travel_Rarely,0.045975927263498306
154,Department_Research & Development,0.053660593926906586
154,Department_Sales,0.02466988004744053
154,EducationField_Life Sciences,0.016856122761964798
154,EducationField_Marketing,0.0012448889901861548
154,EducationField_Medical,0.006963270716369152
154,EducationField_Other,-0.0029974502976983786
154,EducationField_Technical Degree,-0.0006445298786275089
154,Gender_Male,0.008545689284801483
154,JobRole_Human Resources,-0.0008046459988690913
154,JobRole_Laboratory Technician,-0.006146956235170364
154,JobRole_Manager,-0.0013536702608689666
154,JobRole_Manufacturing Director,-0.006104941945523024
154,JobRole_Research Director,-0.0030549357179552317
154,JobRole_Research Scientist,-0.004636091645807028
154,JobRole_Sales Executive,-0.0038267418276518583
154,JobRole_Sales Representative,-0.004075133241713047
154,MaritalStatus_Married,0.0008595658582635224
154,MaritalStatus_Single,0.009968443773686886
154,OverTime_Yes,-0.01262335479259491
155,Age,-0.0071901585906744
155,DailyRate,0.008331879042088985
155,DistanceFromHome,-0.0050093331374228
155,Education,0.012368018738925457
155,EnvironmentSatisfaction,0.00041413388680666685
155,HourlyRate,0.004364514257758856
155,JobInvolvement,-0.01088627241551876
155,JobLevel,-0.009169538505375385
155,JobSatisfaction,-0.006628690753132105
155,MonthlyIncome,-0.018194550648331642
155,MonthlyRate,0.0006315682549029589
155,NumCompaniesWorked,-0.008090101182460785
155,PercentSalaryHike,-0.02366693690419197
155,PerformanceRating,-0.0020547148305922747
155,RelationshipSatisfaction,0.015109422616660595
155,StockOptionLevel,-0.013670174404978752
155,TotalWorkingYears,-0.00925748236477375
155,TrainingTimesLastYear,0.0020570659544318914
155,WorkLifeBalance,-0.01004235353320837
155,YearsAtCompany,-0.003977979999035597
155,YearsInCurrentRole,0.000544692506082356
155,YearsSinceLastPromotion,-0.010416436940431595
155,YearsWithCurrManager,0.005873780697584152
155,BusinessTravel_Travel_Frequently,-0.010244405828416348
155,BusinessTravel_Travel_Rarely,0.03459033742547035
155,Department_Research & Development,-0.02897900715470314
155,Department_Sales,-0.00877669919282198
155,EducationField_Life Sciences,0.022844770923256874
155,EducationField_Marketing,-0.00014166497567202896
155,EducationField_Medical,0.008168724365532398
155,EducationField_Other,-0.0032560417894273996
155,EducationField_Technical Degree,0.010188817046582699
155,Gender_Male,-0.008287891745567322
155,JobRole_Human Resources,-0.0005708480603061616
155,JobRole_Laboratory Technician,-0.006377901881933212
155,JobRole_Manager,-0.0011463341070339084
155,JobRole_Manufacturing Director,0.05896005406975746
155,JobRole_Research Director,-0.0031849397346377373
155,JobRole_Research Scientist,-0.004870547913014889
155,JobRole_Sales Executive,0.0016325280303135514
155,JobRole_Sales Representative,-0.004038809332996607
155,MaritalStatus_Married,-0.0015443661250174046
155,MaritalStatus_Single,-0.005347730126231909
155,OverTime_Yes,-0.011115390807390213
156,Age,0.0057214656844735146
156,DailyRate,-0.006297888234257698
156,DistanceFromHome,-0.010782159864902496
156,Education,0.001019813003949821
156,EnvironmentSatisfaction,-0.005117787513881922
156,HourlyRate,0.008571932092308998
156,JobInvolvement,-0.0005220145103521645
156,JobLevel,-0.007186247501522303
156,JobSatisfaction,-0.007904362864792347
156,MonthlyIncome,-0.023017223924398422
156,MonthlyRate,-0.005184509791433811
156,NumCompaniesWorked,-0.008297025226056576
156,PercentSalaryHike,-0.01853136159479618
156,PerformanceRating,-0.0015070814406499267
156,RelationshipSatisfaction,-0.014505496248602867
156,StockOptionLevel,-0.00196249783039093
156,TotalWorkingYears,-0.00967059750109911
156,TrainingTimesLastYear,-0.006894227117300034
156,WorkLifeBalance,-0.011194344609975815
156,YearsAtCompany,0.007861608639359474
156,YearsInCurrentRole,-0.0003166440292261541
156,YearsSinceLastPromotion,-0.006609505042433739
156,YearsWithCurrManager,0.0019887613598257303
156,BusinessTravel_Travel_Frequently,-0.011643893085420132
156,BusinessTravel_Travel_Rarely,-0.014770863577723503
156,Department_Research & Development,-0.029919900000095367
156,Department_Sales,-0.009579942561686039
156,EducationField_Life Sciences,0.01571323350071907
156,EducationField_Marketing,-0.0002358816855121404
156,EducationField_Medical,-0.009373090229928493
156,EducationField_Other,-0.0031844456680119038
156,EducationField_Technical Degree,-0.0009210459538735449
156,Gender_Male,-0.005512861534953117
156,JobRole_Human Resources,-0.0005271587870083749
156,JobRole_Laboratory Technician,-0.006353827193379402
156,JobRole_Manager,-0.0016342427115887403
156,JobRole_Manufacturing Director,0.05923009291291237
156,JobRole_Research Director,-0.003939109388738871
156,JobRole_Research Scientist,-0.005650016479194164
156,JobRole_Sales Executive,0.001804630272090435
156,JobRole_Sales Representative,-0.004013640806078911
156,MaritalStatus_Married,1.5048703062348068e-05
156,MaritalStatus_Single,-0.004303582012653351
156,OverTime_Yes,-0.014509079977869987
157,Age,0.011317338794469833
157,DailyRate,-0.004829692654311657
157,DistanceFromHome,-0.011617226526141167
157,Education,-0.011220619082450867
157,EnvironmentSatisfaction,-0.002105603227391839
157,HourlyRate,-0.009066096507012844
157,JobInvolvement,0.0006389604532159865
157,JobLevel,-0.001749922172166407
157,JobSatisfaction,-0.005348375532776117
157,MonthlyIncome,-0.003658210625872016
157,MonthlyRate,-0.009824512526392937
157,NumCompaniesWorked,-0.007846564054489136
157,PercentSalaryHike,0.09411926567554474
157,PerformanceRating,0.007893526926636696
157,RelationshipSatisfaction,-0.010379794053733349
157,StockOptionLevel,-0.010070632211863995
157,TotalWorkingYears,-0.007627532351762056
157,TrainingTimesLastYear,-0.00871986709535122
157,WorkLifeBalance,0.005412995349615812
157,YearsAtCompany,0.004369067493826151
157,YearsInCurrentRole,-0.0016638966044411063
157,YearsSinceLastPromotion,-0.00612351018935442
157,YearsWithCurrManager,0.0003976898151449859
157,BusinessTravel_Travel_Frequently,-0.010651695542037487
157,BusinessTravel_Travel_Rarely,-0.015140497125685215
157,Department_Research & Development,-0.03084605373442173
157,Department_Sales,-0.013026781380176544
157,EducationField_Life Sciences,0.014810899272561073
157,EducationField_Marketing,-0.0001283412129851058
157,EducationField_Medical,-0.007243006955832243
157,EducationField_Other,-0.003746151691302657
157,EducationField_Technical Degree,-0.0006240729126147926
157,Gender_Male,0.009212709031999111
157,JobRole_Human Resources,-0.00027739445795305073
157,JobRole_Laboratory Technician,-0.005132265388965607
157,JobRole_Manager,-0.0012578946771100163
157,JobRole_Manufacturing Director,-0.0077270809561014175
157,JobRole_Research Director,-0.0030268635600805283
157,JobRole_Research Scientist,0.01894059032201767
157,JobRole_Sales Executive,0.0015489862998947501
157,JobRole_Sales Representative,-0.0029431874863803387
157,MaritalStatus_Married,-0.0031710981857031584
157,MaritalStatus_Single,-0.0037373888771981
157,OverTime_Yes,0.034112781286239624
158,Age,-0.016890499740839005
158,DailyRate,-0.010514446534216404
158,DistanceFromHome,-0.006165344268083572
158,Education,0.003327009966596961
158,EnvironmentSatisfaction,-0.011977314949035645
158,HourlyRate,-0.007218299433588982
158,JobInvolvement,0.007048141211271286
158,JobLevel,-0.002894246019423008
158,JobSatisfaction,-0.0010033429134637117
158,MonthlyIncome,0.014889642596244812
158,MonthlyRate,0.0024474309757351875
158,NumCompaniesWorked,0.017527302727103233
158,PercentSalaryHike,-0.01167580857872963
158,PerformanceRating,-0.002230798825621605
158,RelationshipSatisfaction,0.016947194933891296
158,StockOptionLevel,-0.01130757573992014
158,TotalWorkingYears,-0.010315507650375366
158,TrainingTimesLastYear,-0.006588612217456102
158,WorkLifeBalance,0.004732746165245771
158,YearsAtCompany,0.01071655098348856
158,YearsInCurrentRole,0.020856641232967377
158,YearsSinceLastPromotion,0.0029635229147970676
158,YearsWithCurrManager,0.009116990491747856
158,BusinessTravel_Travel_Frequently,-0.00885239988565445
158,BusinessTravel_Travel_Rarely,-0.014638527296483517
158,Department_Research & Development,0.05609099194407463
158,Department_Sales,0.022840488702058792
158,EducationField_Life Sciences,0.021155405789613724
158,EducationField_Marketing,0.0016433981945738196
158,EducationField_Medical,0.004660109989345074
158,EducationField_Other,-0.0031667868606746197
158,EducationField_Technical Degree,-0.000568325980566442
158,Gender_Male,-0.007061584386974573
158,JobRole_Human Resources,-0.0003761834232136607
158,JobRole_Laboratory Technician,-0.004834257531911135
158,JobRole_Manager,-0.001078694243915379
158,JobRole_Manufacturing Director,-0.0055475193075835705
158,JobRole_Research Director,-0.0022694708313792944
158,JobRole_Research Scientist,-0.005677248351275921
158,JobRole_Sales Executive,-0.0032228082418441772
158,JobRole_Sales Representative,-0.0031493916176259518
158,MaritalStatus_Married,-0.00017855099576991051
158,MaritalStatus_Single,-0.004391925409436226
158,OverTime_Yes,-0.012970917858183384
159,Age,-0.009705917909741402
159,DailyRate,0.0018818106036633253
159,DistanceFromHome,-0.007055430673062801
159,Education,-0.0015873651718720794
159,EnvironmentSatisfaction,-0.013434884138405323
159,HourlyRate,-0.010010574012994766
159,JobInvolvement,-0.01176388468593359
159,JobLevel,-0.002833014354109764
159,JobSatisfaction,-0.007468185853213072
159,MonthlyIncome,0.002240994246676564
159,MonthlyRate,-0.009065230377018452
159,NumCompaniesWorked,0.0025534851010888815
159,PercentSalaryHike,-0.009274245239794254
159,PerformanceRating,-0.0008971948409453034
159,RelationshipSatisfaction,0.003733196062967181
159,StockOptionLevel,-0.010869641788303852
159,TotalWorkingYears,-0.006508165039122105
159,TrainingTimesLastYear,-0.010325434617698193
159,WorkLifeBalance,-0.009621874429285526
159,YearsAtCompany,-0.011349705047905445
159,YearsInCurrentRole,-0.00750007713213563
159,YearsSinceLastPromotion,-0.011271903291344643
159,YearsWithCurrManager,-0.005074764601886272
159,BusinessTravel_Travel_Frequently,0.04727422446012497
159,BusinessTravel_Travel_Rarely,0.03685024380683899
159,Department_Research & Development,0.05851469933986664
159,Department_Sales,0.022758539766073227
159,EducationField_Life Sciences,0.01494623627513647
159,EducationField_Marketing,0.000708260340616107
159,EducationField_Medical,0.0068257893435657024
159,EducationField_Other,-0.0032073487527668476
159,EducationField_Technical Degree,-0.0004186953301541507
159,Gender_Male,0.009299192577600479
159,JobRole_Human Resources,-0.00035688147181645036
159,JobRole_Laboratory Technician,-0.0029987443704158068
159,JobRole_Manager,-0.0011359249474480748
159,JobRole_Manufacturing Director,-0.005795976612716913
159,JobRole_Research Director,-0.0030824218410998583
159,JobRole_Research Scientist,-0.0031782370060682297
159,JobRole_Sales Executive,0.0072784945368766785
159,JobRole_Sales Representative,0.051867466419935226
159,MaritalStatus_Married,-0.0010522645898163319
159,MaritalStatus_Single,-0.004009609576314688
159,OverTime_Yes,-0.014293021522462368
160,Age,0.033404119312763214
160,DailyRate,0.0032035706099122763
160,DistanceFromHome,0.013937552459537983
160,Education,0.009519565850496292
160,EnvironmentSatisfaction,-0.010852250270545483
160,HourlyRate,-0.010064168833196163
160,JobInvolvement,-0.011598427779972553
160,JobLevel,-0.001337492372840643
160,JobSatisfaction,-0.00045826673158444464
160,MonthlyIncome,0.0030285201501101255
160,MonthlyRate,-0.006675363052636385
160,NumCompaniesWorked,-0.00749991787597537
160,PercentSalaryHike,0.11573373526334763
160,PerformanceRating,0.007876651361584663
160,RelationshipSatisfaction,0.017735086381435394
160,StockOptionLevel,0.010600397363305092
160,TotalWorkingYears,-0.011777623556554317
160,TrainingTimesLastYear,0.05333707854151726
160,WorkLifeBalance,-0.010556277818977833
160,YearsAtCompany,-0.0059152753092348576
160,YearsInCurrentRole,-0.006397186778485775
160,YearsSinceLastPromotion,0.0024916385300457478
160,YearsWithCurrManager,-0.004870882723480463
160,BusinessTravel_Travel_Frequently,-0.008281870745122433
160,BusinessTravel_Travel_Rarely,-0.0143869798630476
160,Department_Research & Development,-0.029592415317893028
160,Department_Sales,-0.010617190040647984
160,EducationField_Life Sciences,0.01752115786075592
160,EducationField_Marketing,-0.00013766692427452654
160,EducationField_Medical,-0.006581071764230728
160,EducationField_Other,-0.0036365229170769453
160,EducationField_Technical Degree,-0.0007320254808291793
160,Gender_Male,-0.0076721059158444405
160,JobRole_Human Resources,-0.0004643272259272635
160,JobRole_Laboratory Technician,-0.00484268506988883
160,JobRole_Manager,-0.0022331622894853354
160,JobRole_Manufacturing Director,-0.008698463439941406
160,JobRole_Research Director,-0.0025725821033120155
160,JobRole_Research Scientist,0.013011881150305271
160,JobRole_Sales Executive,0.0015719321090728045
160,JobRole_Sales Representative,-0.0036066537722945213
160,MaritalStatus_Married,-0.0025204529520124197
160,MaritalStatus_Single,-0.001698492094874382
160,OverTime_Yes,-0.008367856964468956
161,Age,0.0004897783510386944
161,DailyRate,-0.009299780242145061
161,DistanceFromHome,-0.008030086755752563
161,Education,-0.010132267139852047
161,EnvironmentSatisfaction,8.689459355082363e-05
161,HourlyRate,-0.011057020165026188
161,JobInvolvement,-0.009416111744940281
161,JobLevel,-0.004405160900205374
161,JobSatisfaction,-0.0024034595116972923
161,MonthlyIncome,-0.005041936412453651
161,MonthlyRate,0.0040655555203557014
161,NumCompaniesWorked,0.0034104043152183294
161,PercentSalaryHike,-0.013202193193137646
161,PerformanceRating,-0.0019976061303168535
161,RelationshipSatisfaction,0.00571112334728241
161,StockOptionLevel,-0.010312109254300594
161,TotalWorkingYears,-0.011251614429056644
161,TrainingTimesLastYear,0.00025299086701124907
161,WorkLifeBalance,0.04578344151377678
161,YearsAtCompany,-0.0030335276387631893
161,YearsInCurrentRole,-0.004946568049490452
161,YearsSinceLastPromotion,-0.001042103162035346
161,YearsWithCurrManager,-0.0056160613894462585
161,BusinessTravel_Travel_Frequently,-0.010343963280320168
161,BusinessTravel_Travel_Rarely,0.03919089213013649
161,Department_Research & Development,-0.03441593796014786
161,Department_Sales,-0.007698766887187958
161,EducationField_Life Sciences,0.02213757298886776
161,EducationField_Marketing,-0.00019530825375113636
161,EducationField_Medical,-0.008670306764543056
161,EducationField_Other,-0.004126178566366434
161,EducationField_Technical Degree,-0.0007854211726225913
161,Gender_Male,-0.009509675204753876
161,JobRole_Human Resources,-0.0004416719020809978
161,JobRole_Laboratory Technician,-0.004226817283779383
161,JobRole_Manager,-0.001487659988924861
161,JobRole_Manufacturing Director,-0.007680447306483984
161,JobRole_Research Director,-0.0034829943906515837
161,JobRole_Research Scientist,0.014728679321706295
161,JobRole_Sales Executive,0.001928026438690722
161,JobRole_Sales Representative,-0.0040669748559594154
161,MaritalStatus_Married,0.0007070355932228267
161,MaritalStatus_Single,-0.005486843176186085
161,OverTime_Yes,-0.011448398232460022
162,Age,-0.004824730101972818
162,DailyRate,-0.002631076378747821
162,DistanceFromHome,0.010730739682912827
162,Education,-0.011030727997422218
162,EnvironmentSatisfaction,-0.010032839141786098
162,HourlyRate,0.0008482463308610022
162,JobInvolvement,-0.010304554365575314
162,JobLevel,-0.003473554039373994
162,JobSatisfaction,-0.0014200648292899132
162,MonthlyIncome,-0.007351025473326445
162,MonthlyRate,0.001467310357838869
162,NumCompaniesWorked,-0.006902097258716822
162,PercentSalaryHike,-0.014616666361689568
162,PerformanceRating,-0.0014536854578182101
162,RelationshipSatisfaction,-0.012647462077438831
162,StockOptionLevel,-0.009988745674490929
162,TotalWorkingYears,-0.012447058223187923
162,TrainingTimesLastYear,-0.009905446320772171
162,WorkLifeBalance,0.050449613481760025
162,YearsAtCompany,-0.017155949026346207
162,YearsInCurrentRole,-0.006551699247211218
162,YearsSinceLastPromotion,-0.008579690009355545
162,YearsWithCurrManager,-0.006560725625604391
162,BusinessTravel_Travel_Frequently,-0.011045500636100769
162,BusinessTravel_Travel_Rarely,-0.014506317675113678
162,Department_Research & Development,-0.03339574113488197
162,Department_Sales,-0.00823524221777916
162,EducationField_Life Sciences,0.016713589429855347
162,EducationField_Marketing,-0.00022649123275186867
162,EducationField_Medical,-0.009747537784278393
162,EducationField_Other,-0.004094620235264301
162,EducationField_Technical Degree,-0.0009309441084042192
162,Gender_Male,-0.010883226059377193
162,JobRole_Human Resources,-0.0006546162767335773
162,JobRole_Laboratory Technician,-0.005203498061746359
162,JobRole_Manager,-0.0015306660206988454
162,JobRole_Manufacturing Director,-0.007300097495317459
162,JobRole_Research Director,-0.0037132801953703165
162,JobRole_Research Scientist,0.014974129386246204
162,JobRole_Sales Executive,0.0016493084840476513
162,JobRole_Sales Representative,-0.004460632801055908
162,MaritalStatus_Married,-0.00021663570078089833
162,MaritalStatus_Single,-0.004864082206040621
162,OverTime_Yes,-0.014539922587573528
163,Age,0.01771165430545807
163,DailyRate,0.009804844856262207
163,DistanceFromHome,0.026033151894807816
163,Education,-0.00027976284036412835
163,EnvironmentSatisfaction,-0.010173849761486053
163,HourlyRate,-0.0071598258800804615
163,JobInvolvement,0.009637638926506042
163,JobLevel,-0.003533885581418872
163,JobSatisfaction,0.0032623959705233574
163,MonthlyIncome,-0.012216481380164623
163,MonthlyRate,0.005785068497061729
163,NumCompaniesWorked,-0.005100334528833628
163,PercentSalaryHike,-0.023322710767388344
163,PerformanceRating,-0.0015877808909863234
163,RelationshipSatisfaction,-0.01034301146864891
163,StockOptionLevel,-0.011078815907239914
163,TotalWorkingYears,-0.011744414456188679
163,TrainingTimesLastYear,-0.009280447848141193
163,WorkLifeBalance,0.05471976846456528
163,YearsAtCompany,-0.017895815894007683
163,YearsInCurrentRole,-0.00630365964025259
163,YearsSinceLastPromotion,-0.008085721172392368
163,YearsWithCurrManager,-0.007752750068902969
163,BusinessTravel_Travel_Frequently,-0.013318946585059166
163,BusinessTravel_Travel_Rarely,-0.01319230068475008
163,Department_Research & Development,-0.036771997809410095
163,Department_Sales,-0.009170605801045895
163,EducationField_Life Sciences,-0.029563698917627335
163,EducationField_Marketing,-0.00015779116074554622
163,EducationField_Medical,0.004208298400044441
163,EducationField_Other,-0.0034518959000706673
163,EducationField_Technical Degree,-0.0009221661603078246
163,Gender_Male,-0.011511802673339844
163,JobRole_Human Resources,-0.00031999999191612005
163,JobRole_Laboratory Technician,-0.00757119944319129
163,JobRole_Manager,-0.0011096032103523612
163,JobRole_Manufacturing Director,-0.008694270625710487
163,JobRole_Research Director,-0.004381027538329363
163,JobRole_Research Scientist,-0.004223905969411135
163,JobRole_Sales Executive,0.0017974420916289091
163,JobRole_Sales Representative,-0.0030707151163369417
163,MaritalStatus_Married,0.00030880956910550594
163,MaritalStatus_Single,-0.0040218825452029705
163,OverTime_Yes,0.038237281143665314
164,Age,-0.0016147252172231674
164,DailyRate,0.01147068664431572
164,DistanceFromHome,-0.008746049366891384
164,Education,-0.010838625021278858
164,EnvironmentSatisfaction,-0.013788438402116299
164,HourlyRate,-0.0065218983218073845
164,JobInvolvement,0.0016197122167795897
164,JobLevel,-0.004907841328531504
164,JobSatisfaction,-0.00985055509954691
164,MonthlyIncome,-0.0045061009004712105
164,MonthlyRate,0.007243692874908447
164,NumCompaniesWorked,-0.008074578829109669
164,PercentSalaryHike,-0.022800475358963013
164,PerformanceRating,-0.0019976061303168535
164,RelationshipSatisfaction,0.007946616970002651
164,StockOptionLevel,-0.010437337681651115
164,TotalWorkingYears,-0.013000237755477428
164,TrainingTimesLastYear,-0.009549934417009354
164,WorkLifeBalance,0.003888713428750634
164,YearsAtCompany,0.015481694601476192
164,YearsInCurrentRole,-0.004578137770295143
164,YearsSinceLastPromotion,-0.007536072283983231
164,YearsWithCurrManager,-0.005161911249160767
164,BusinessTravel_Travel_Frequently,-0.01147119328379631
164,BusinessTravel_Travel_Rarely,0.03525595739483833
164,Department_Research & Development,-0.03503205254673958
164,Department_Sales,-0.010148635134100914
164,EducationField_Life Sciences,0.018740864470601082
164,EducationField_Marketing,-0.00028145741089247167
164,EducationField_Medical,-0.007555354852229357
164,EducationField_Other,-0.004318309482187033
164,EducationField_Technical Degree,-0.0006724802078679204
164,Gender_Male,-0.011123581789433956
164,JobRole_Human Resources,-0.0003638407797552645
164,JobRole_Laboratory Technician,-0.0052370233461260796
164,JobRole_Manager,-0.0014626034535467625
164,JobRole_Manufacturing Director,-0.007073565851897001
164,JobRole_Research Director,-0.003123912727460265
164,JobRole_Research Scientist,0.0143022071570158
164,JobRole_Sales Executive,0.001914848806336522
164,JobRole_Sales Representative,-0.0041060601361095905
164,MaritalStatus_Married,0.0006611954886466265
164,MaritalStatus_Single,-0.004289404954761267
164,OverTime_Yes,0.025886189192533493
165,Age,0.007241705898195505
165,DailyRate,0.018922939896583557
165,DistanceFromHome,-0.009677034802734852
165,Education,-0.01099565252661705
165,EnvironmentSatisfaction,-0.013004872016608715
165,HourlyRate,-0.0047323256731033325
165,JobInvolvement,-0.006820719689130783
165,JobLevel,0.050212401896715164
165,JobSatisfaction,-0.0032717352733016014
165,MonthlyIncome,0.06644149124622345
165,MonthlyRate,-0.007365074940025806
165,NumCompaniesWorked,-0.0074980310164391994
165,PercentSalaryHike,-0.01949138380587101
165,PerformanceRating,-0.002847083378583193
165,RelationshipSatisfaction,-0.011981035582721233
165,StockOptionLevel,-0.0012064655311405659
165,TotalWorkingYears,0.03627391532063484
165,TrainingTimesLastYear,0.02204919420182705
165,WorkLifeBalance,-0.010692568495869637
165,YearsAtCompany,-0.021129479631781578
165,YearsInCurrentRole,-0.005396997090429068
165,YearsSinceLastPromotion,0.007297785487025976
165,YearsWithCurrManager,-0.011250397190451622
165,BusinessTravel_Travel_Frequently,-0.009526150301098824
165,BusinessTravel_Travel_Rarely,-0.021002229303121567
165,Department_Research & Development,-0.026542050763964653
165,Department_Sales,-0.010527241975069046
165,EducationField_Life Sciences,-0.02419724501669407
165,EducationField_Marketing,-0.0002362267841817811
165,EducationField_Medical,0.002672638511285186
165,EducationField_Other,-0.0033022721763700247
165,EducationField_Technical Degree,-0.000665003783069551
165,Gender_Male,0.009956219233572483
165,JobRole_Human Resources,-0.00039981267764233053
165,JobRole_Laboratory Technician,-0.006978034041821957
165,JobRole_Manager,0.017580147832632065
165,JobRole_Manufacturing Director,-0.006777076981961727
165,JobRole_Research Director,-0.003819199977442622
165,JobRole_Research Scientist,-0.005643440410494804
165,JobRole_Sales Executive,0.0018203880172222853
165,JobRole_Sales Representative,-0.0025325738824903965
165,MaritalStatus_Married,-2.385424159001559e-05
165,MaritalStatus_Single,0.0057474160566926
165,OverTime_Yes,-0.00830540619790554
166,Age,-0.00922384113073349
166,DailyRate,-0.004029792733490467
166,DistanceFromHome,-0.0026447875425219536
166,Education,-0.009817454032599926
166,EnvironmentSatisfaction,0.025105373933911324
166,HourlyRate,-0.0129544110968709
166,JobInvolvement,-0.009320913814008236
166,JobLevel,-0.002638921607285738
166,JobSatisfaction,-0.00912675354629755
166,MonthlyIncome,-0.01185839157551527
166,MonthlyRate,0.011578649282455444
166,NumCompaniesWorked,-0.008956137113273144
166,PercentSalaryHike,-0.02236407808959484
166,PerformanceRating,-0.0014557685935869813
166,RelationshipSatisfaction,0.01520905364304781
166,StockOptionLevel,-0.012727616354823112
166,TotalWorkingYears,-0.013419488444924355
166,TrainingTimesLastYear,-0.0077664051204919815
166,WorkLifeBalance,-0.009172235615551472
166,YearsAtCompany,-0.007163162808865309
166,YearsInCurrentRole,0.000899498350918293
166,YearsSinceLastPromotion,-0.01000998541712761
166,YearsWithCurrManager,0.007691537030041218
166,BusinessTravel_Travel_Frequently,-0.013407813385128975
166,BusinessTravel_Travel_Rarely,-0.01433319877833128
166,Department_Research & Development,-0.03111095353960991
166,Department_Sales,-0.009218261577188969
166,EducationField_Life Sciences,-0.02749057672917843
166,EducationField_Marketing,-0.000212136292248033
166,EducationField_Medical,0.002230667043477297
166,EducationField_Other,-0.0035967514850199223
166,EducationField_Technical Degree,-0.0010596176143735647
166,Gender_Male,-0.008283331990242004
166,JobRole_Human Resources,-0.0004563693655654788
166,JobRole_Laboratory Technician,-0.004768785554915667
166,JobRole_Manager,-0.0009722855174914002
166,JobRole_Manufacturing Director,-0.0072438642382621765
166,JobRole_Research Director,-0.0032363622449338436
166,JobRole_Research Scientist,0.013410992920398712
166,JobRole_Sales Executive,0.0015323617262765765
166,JobRole_Sales Representative,-0.004242478404194117
166,MaritalStatus_Married,-5.9382684412412345e-05
166,MaritalStatus_Single,-0.00530620850622654
166,OverTime_Yes,-0.01372938510030508
167,Age,-0.004253496881574392
167,DailyRate,0.006457234267145395
167,DistanceFromHome,-0.008967838250100613
167,Education,-0.010646077804267406
167,EnvironmentSatisfaction,-0.005094360560178757
167,HourlyRate,0.003458352293819189
167,JobInvolvement,-0.010129166767001152
167,JobLevel,-0.0030665984377264977
167,JobSatisfaction,0.002314112614840269
167,MonthlyIncome,-0.008406965993344784
167,MonthlyRate,0.0022831768728792667
167,NumCompaniesWorked,-0.00844765268266201
167,PercentSalaryHike,-0.025078793987631798
167,PerformanceRating,-0.000995551934465766
167,RelationshipSatisfaction,-0.014975379221141338
167,StockOptionLevel,-0.009751475416123867
167,TotalWorkingYears,-0.011085540987551212
167,TrainingTimesLastYear,-0.009658606722950935
167,WorkLifeBalance,-0.009364685975015163
167,YearsAtCompany,-0.007579347584396601
167,YearsInCurrentRole,0.01660883240401745
167,YearsSinceLastPromotion,0.02788611128926277
167,YearsWithCurrManager,-0.005401221569627523
167,BusinessTravel_Travel_Frequently,-0.01650088094174862
167,BusinessTravel_Travel_Rarely,-0.01761818304657936
167,Department_Research & Development,0.05026618763804436
167,Department_Sales,0.020114373415708542
167,EducationField_Life Sciences,-0.028291400521993637
167,EducationField_Marketing,-0.00027457773103378713
167,EducationField_Medical,0.0024787788279354572
167,EducationField_Other,-0.002938329242169857
167,EducationField_Technical Degree,-0.000749572180211544
167,Gender_Male,0.014184934087097645
167,JobRole_Human Resources,-0.0006116640870459378
167,JobRole_Laboratory Technician,-0.0065399412997066975
167,JobRole_Manager,-0.0013499652268365026
167,JobRole_Manufacturing Director,-0.005620723124593496
167,JobRole_Research Director,-0.003139713080599904
167,JobRole_Research Scientist,-0.004144531674683094
167,JobRole_Sales Executive,-0.0037466655485332012
167,JobRole_Sales Representative,-0.003520352067425847
167,MaritalStatus_Married,-4.0034981793724e-05
167,MaritalStatus_Single,-0.0032195730600506067
167,OverTime_Yes,-0.012793400324881077
168,Age,-0.008893705904483795
168,DailyRate,-0.008334028534591198
168,DistanceFromHome,-0.002403459744527936
168,Education,0.00034106936072930694
168,EnvironmentSatisfaction,0.031879350543022156
168,HourlyRate,-0.009730132296681404
168,JobInvolvement,0.005778970196843147
168,JobLevel,-0.004974501673132181
